2018.09.05 06:35:00,1.15739,1.15735
2018.09.05 06:36:00,1.15742,1.15733
2018.09.05 06:37:00,1.15733,1.15714
2018.09.05 06:38:00,1.15742,1.15725
2018.09.05 06:39:00,1.15733,1.15729
2018.09.05 06:40:00,1.15731,1.15694
2018.09.05 06:41:00,1.15713,1.15707
2018.09.05 06:42:00,1.15726,1.15726
2018.09.05 06:43:00,1.15734,1.15734
2018.09.05 06:44:00,1.1575,1.1575
2018.09.05 06:45:00,1.15753,1.15733
2018.09.05 06:46:00,1.15738,1.15733
2018.09.05 06:47:00,1.15746,1.15739
2018.09.05 06:48:00,1.15739,1.15727
2018.09.05 06:49:00,1.1573,1.15723
2018.09.05 06:50:00,1.15726,1.15689
2018.09.05 06:51:00,1.15702,1.15658
2018.09.05 06:52:00,1.15662,1.15647
2018.09.05 06:53:00,1.15669,1.15662
2018.09.05 06:54:00,1.15661,1.15656
2018.09.05 06:55:00,1.1566,1.1566
2018.09.05 06:56:00,1.15671,1.15667
2018.09.05 06:57:00,1.15674,1.15661
2018.09.05 06:58:00,1.15671,1.15669
2018.09.05 06:59:00,1.1567,1.1564
2018.09.05 07:00:00,1.15679,1.15664
2018.09.05 07:01:00,1.15677,1.15669
2018.09.05 07:02:00,1.15688,1.1568
2018.09.05 07:03:00,1.15693,1.15683
2018.09.05 07:04:00,1.15688,1.15678
2018.09.05 07:05:00,1.15697,1.15675
2018.09.05 07:06:00,1.1568,1.15665
2018.09.05 07:07:00,1.15683,1.15683
2018.09.05 07:08:00,1.15691,1.15677
2018.09.05 07:09:00,1.15676,1.15665
2018.09.05 07:10:00,1.15669,1.15635
2018.09.05 07:11:00,1.15634,1.15614
2018.09.05 07:12:00,1.15622,1.15606
2018.09.05 07:13:00,1.15624,1.15622
2018.09.05 07:14:00,1.15624,1.15619
2018.09.05 07:15:00,1.15616,1.15611
2018.09.05 07:16:00,1.15613,1.15593
2018.09.05 07:17:00,1.15597,1.15577
2018.09.05 07:18:00,1.1558,1.15575
2018.09.05 07:19:00,1.1558,1.15568
2018.09.05 07:20:00,1.15568,1.15534
2018.09.05 07:21:00,1.15552,1.15517
2018.09.05 07:22:00,1.15531,1.15462
